target_title,target,candidate,label,best_lag,corr,p,n,corr_lag0,fdr_sig,granger_p,lead_lag,robust_lead,high_conf
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/japan/price/household_expected_inflation/data::exp5y_median,日 家計期待インフレ（5年先(中央値)）,11,-0.49,7.0471320926201134e-06,76,0.299,True,0.0095,先行11ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,seasonality/ブレント原油::close,ブレント原油（終値）,1,0.481,5.902556856891343e-17,268,0.34,True,0.0,先行1ヶ月,True,True
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,seasonality/WTI原油::close,WTI原油（終値）,1,0.442,1.0682478317042037e-14,278,0.33,True,0.0,先行1ヶ月,True,True
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/brent_oil::close,ブレント原油（終値）,1,0.433,1.7570130531476512e-09,177,0.281,True,0.0,先行1ヶ月,True,True
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/crude_oil::close,WTI原油（終値）,1,0.431,2.414540010747677e-09,176,0.273,True,0.0,先行1ヶ月,True,True
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/cftc_positioning_brent::price,建玉(BRENT)（価格）,1,0.422,8.225014243837117e-09,172,0.321,True,0.0,先行1ヶ月,True,True
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/consumer/affinity_spend/data::yoy,米 Affinity消費（前年比）,1,0.414,0.00024797885503490886,74,0.353,True,0.0047,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/newzealand/inflation/nz_cpi/data::tradable_qoq,NZ CPI（貿易財前期比）,7,0.411,2.1723567397370257e-05,100,0.145,True,0.0443,先行7ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/consumer/carts_weekly/data::nominal,米 シカゴ連銀小売指数(CARTS)（名目）,1,0.402,4.077192502636203e-05,98,0.162,True,0.0001,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/cftc_positioning_crude_oil::price,建玉(WTI原油)（価格）,1,0.4,1.6977670115095166e-10,237,0.325,True,0.0,先行1ヶ月,True,True
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/uk/monetary_policy/sonia/data::value,英 SONIA(翌日物金利),12,-0.393,0.0001685613705409243,87,0.182,True,0.0491,先行12ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/eurozone/economy/eu_international_trade/imports_yoy::value,欧 貿易・輸入前年比,1,0.387,1.0379141202412281e-05,122,0.371,True,0.0125,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/eurozone/economy/eu_pmi/manufacturing/data::previous,欧 PMI・製造業（前回値）,1,0.382,4.782348200401084e-06,135,0.14,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/eurozone/economy/eu_pmi/manufacturing/data::value,欧 PMI・製造業,1,0.378,6.32290693587338e-06,135,0.122,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/japan/price/household_expected_inflation/data::exp5y_mean,日 家計期待インフレ（5年先(平均)）,11,-0.375,0.0008463769183328056,76,0.155,True,0.0213,先行11ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/australia/policy/au_housing_lending_rates/data::outstanding_oo_variable,豪 住宅貸出金利（残高(自住・変動)）,9,-0.355,0.0022436525124799197,72,-0.183,True,0.0249,先行9ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/uk/housing/boe_mortgage_rates/cfmz6jv::value,英 住宅ローン金利,1,-0.354,6.218162569602408e-05,122,-0.273,True,0.0056,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/australia/policy/au_housing_lending_rates/data::new_oo_variable,豪 住宅貸出金利（新規(自住・変動)）,3,-0.354,0.001478649809347292,78,-0.223,True,0.0275,先行3ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/australia/policy/au_housing_lending_rates/data::outstanding_inv_variable,豪 住宅貸出金利（残高(投資・変動)）,9,-0.351,0.002501852148754406,72,-0.165,True,0.0325,先行9ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/economy/bank_lending/series/ci_standards_small/data::value,米 銀行貸出・商工業向け基準(中小),6,-0.351,0.00033872374300696534,100,-0.222,True,0.0019,先行6ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/consumer/visa_spending/data::value,米 Visa消費,1,0.344,4.644018904864324e-05,134,0.322,True,0.0045,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/cftc_positioning_audusd::price,建玉(AUDUSD)（価格）,1,0.343,5.514202793746648e-08,238,0.081,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/economy/sp_pmi/composite/data::value,米 S&P PMI・総合,2,0.342,4.988402753003136e-05,135,-0.296,True,0.0,先行2ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,seasonality/CAD_INDEX::close,CAD_INDEX（終値）,1,0.342,1.3133458234879813e-07,226,0.118,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/japan/economy/boj_tankan_di/data::large_manufacturing_current,日 日銀短観DI（大企業製造業(現状)）,4,0.341,0.0005243755757641871,100,0.173,True,0.0477,先行4ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/canada/consumer/ca_retail_sales/data::total_yoy,加 小売売上（合計前年比）,1,0.34,0.0006129405109374115,98,0.315,True,0.0295,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/economy/sp_pmi/services/data::value,米 S&P PMI・サービス業,3,0.34,2.6410740705448036e-05,146,-0.257,True,0.0,先行3ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/consumer/carts_weekly/data::real,米 シカゴ連銀小売指数(CARTS)（実質）,1,0.338,0.0006630731309743877,98,0.03,True,0.0001,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/china/economy/cn_fixed_asset_investment/data::ytd,中 固定資産投資（年初来）,2,0.337,6.960399333507702e-06,170,-0.064,True,0.0,先行2ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/economy/sp_pmi/services/data::previous,米 S&P PMI・サービス業（前回値）,3,0.336,3.429244615593301e-05,146,-0.266,True,0.0,先行3ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/sp500_valuation::close,S&P500バリュエーション（終値）,1,0.331,5.574704666319151e-07,218,0.132,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/japan/price/household_expected_inflation/data::current_median,日 家計期待インフレ（現在(中央値)）,6,-0.331,0.00329090404305291,77,0.017,True,0.0066,先行6ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/uk/employment/ons_productivity/lzvb/yoy::value,英 労働生産性・前年比,9,0.329,0.0008209988809255464,100,0.217,True,0.0175,先行9ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/uk/employment/ons_productivity/lzvb/qoq::value,英 労働生産性・前期比,9,0.329,0.0008209988809255464,100,0.217,True,0.0175,先行9ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/uk/employment/ons_productivity/lzvb/data::value,英 労働生産性,9,0.329,0.0008209988809255464,100,0.217,True,0.0175,先行9ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/economy/bank_lending/series/ci_standards_large/data::value,米 銀行貸出・商工業向け基準(大企業),7,-0.327,0.0008053677980788009,102,-0.218,True,0.0118,先行7ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/newzealand/policy/nz_rbnz_rate/data::value,NZ RBNZ政策金利,12,-0.326,0.002088405200949402,87,0.234,True,0.0365,先行12ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/australia/policy/au_rba_rate/data::value,豪 RBA政策金利,12,-0.324,1.5341172321306995e-05,171,0.101,True,0.0068,先行12ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/japan/economy/potential_growth/data::value,日 潜在成長率,10,0.324,0.0009033717193778297,102,-0.145,True,0.0378,先行10ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/consumer/delinquency_rate/data::value,米 延滞率,8,-0.322,0.0010231479228382857,101,-0.119,True,0.0092,先行8ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/japan/economy/jp_pmi/services/data::value,日 PMI・サービス業,2,0.321,0.0001540699019968381,134,-0.223,True,0.0003,先行2ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/economy/sp_pmi/composite/data::previous,米 S&P PMI・総合（前回値）,12,0.319,0.0002891275422228537,125,-0.29,True,0.0001,先行12ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/uk/housing/boe_mortgage_rates/iumtlmv::value,英 住宅ローン金利,3,-0.318,2.7423789137556023e-05,168,-0.066,True,0.0054,先行3ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/cftc_positioning_usdcad::price,建玉(USDCAD)（価格）,1,-0.316,1.1089106746732542e-07,270,-0.095,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,seasonality/AUD_INDEX::close,AUD_INDEX（終値）,1,0.315,1.3345212444262148e-06,226,0.081,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/cftc_positioning_copper::price,建玉(銅)（価格）,1,0.313,8.803074765493428e-07,237,0.179,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/japan/economy/jp_pmi/manufacturing/data::value,日 PMI・製造業,2,0.312,0.00023742455420397912,134,0.106,True,0.0019,先行2ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/switzerland/economy/ch_households_and_npish/data::qoq,瑞 家計・対家計非営利団体（前期比）,9,0.312,0.001571987479023571,100,0.229,True,0.0138,先行9ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/switzerland/economy/ch_pmi/services_data::value,瑞 PMI・サービス業,1,0.31,0.000537664243020912,121,0.218,True,0.001,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/china/economy/cn_electronics_stock/data::yoy,中 電子部品在庫（前年比）,9,0.309,0.0001274197705776279,149,0.274,True,0.0147,先行9ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,market/financial_stress_index::value,金融ストレス指数,1,-0.308,1.3611078820419853e-06,236,0.022,True,0.0,先行1ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/canada/policy/ca_corra/data::value,加 CORRA(翌日物金利),12,-0.308,0.0018918941905129313,99,0.162,True,0.0271,先行12ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/global/economy/china_shanghai_container_freight_index/data::ccfi,世界 上海コンテナ運賃指数（CCFI(コンテナ運賃)）,5,0.307,0.0003853001862331017,130,0.216,True,0.0179,先行5ヶ月,True,False
米国：CPI(前年比),macro/usa/inflation/cpi/data::yoy,macro/usa/inflation/trimmed_mean_pce/data::six_month,米 刈込平均PCE（6ヶ月）,12,-0.307,5.076849930338381e-08,303,0.285,True,0.0075,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/china/economy/cn_gdp_growth_rate/data::yoy,中 GDP成長率（前年比）,1,0.692,9.173371531037043e-10,60,0.225,True,0.0125,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/employment/jolts_indeed/data::indeed,米 JOLTS求人件数,1,0.692,1.231460175600816e-11,73,0.582,True,0.0,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/canada/policy/boc_balance_sheet/data::value,加 BOCバランスシート,12,0.664,5.980793215380583e-17,123,-0.454,True,0.0286,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/economy/uk_pmi/composite::value,英 PMI・総合,10,0.585,2.549699680627166e-07,66,0.317,True,0.0079,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/consumer/affinity_spend/data::yoy,米 Affinity消費（前年比）,1,0.581,5.705622383202074e-08,74,0.285,True,0.0,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/australia/economy/au_pmi/composite/data::value,豪 PMI・総合,10,0.57,1.6862403818605012e-07,72,0.247,True,0.0036,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/housing/boe_mortgage_lending/data::ma3,英 住宅ローン貸出（3ヶ月移動平均）,8,0.567,5.257653614142962e-12,125,0.364,True,0.0068,先行8ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/inflation/retail_food_services_price/data::bea,米 小売・飲食サービス価格（BEA基準）,1,0.551,2.364199292893674e-06,64,0.513,True,0.0027,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/consumer/carts_price/data::bea,米 CARTS価格（BEA基準）,1,0.551,2.364199292893674e-06,64,0.513,True,0.0027,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/japan/economy/tertiary_industry_index/data::yoy,日 第三次産業活動指数（前年比）,1,0.524,2.2652205377520527e-07,86,0.386,True,0.0002,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/economy/ons_gdp/qoq::qoq_change,英 GDP・前期比,7,0.523,2.39376875266971e-08,100,0.053,True,0.0003,先行7ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/inflation/boe_inflation_attitudes/series/five_years/data::value,英 BOEインフレ意識調査・5年先,11,-0.511,1.6289337497176066e-05,64,0.065,True,0.0129,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/consumer/visa_spending/data::value,米 Visa消費,1,0.511,2.9022134877258704e-10,134,0.277,True,0.0,先行1ヶ月,True,True
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/economy/gdp_growth_rate/data::value,米 GDP成長率,9,0.505,8.145594783553523e-08,100,0.335,True,0.0001,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/canada/economy/ca_gdp_growth/data::qoq_simple,加 GDP成長率（前期比）,9,0.501,1.1385662695566575e-07,100,0.33,True,0.0007,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/switzerland/economy/ch_growth_rate/data::qoq,瑞 GDP成長率（前期比）,9,0.499,1.2752839387588598e-07,100,0.374,True,0.0009,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/employment/ons_productivity/a4ym/qoq::qoq,英 労働生産性・前期比,9,0.498,1.3230191982936928e-07,100,0.468,True,0.0001,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/global/economy/jpmorgan_global_manufacturing_pmi/data::value,世界 世界製造業PMI,10,0.496,2.319227479941816e-08,113,0.294,True,0.0037,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/australia/consumer/au_consumer_spending/data::qoq,豪 個人消費（前期比）,9,0.494,1.8015526121060472e-07,100,0.385,True,0.0005,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/canada/economy/ca_gdp_growth/data::qoq,加 GDP成長率（前期比）,9,0.494,1.7193645730806506e-07,100,0.309,True,0.0006,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/switzerland/economy/ch_growth_rate/data::annualized,瑞 GDP成長率（年率）,9,0.494,1.8114256510083706e-07,100,0.364,True,0.0012,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/china/economy/cn_fixed_asset_investment/data::ytd,中 固定資産投資（年初来）,2,0.494,7.427829058663505e-12,170,-0.251,True,0.0,先行2ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/australia/economy/au_gdp_economic_related/data::consumption_qoq,豪 GDP(経済関連)（消費前期比）,9,0.493,1.8751186521451978e-07,100,0.385,True,0.0006,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/australia/economy/au_gdp_price_related/data::consumption_qoq,豪 GDP(価格関連)（消費前期比）,9,0.493,1.9304635266214008e-07,100,0.385,True,0.0006,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/switzerland/economy/ch_households_and_npish/data::qoq,瑞 家計・対家計非営利団体（前期比）,9,0.489,2.487499317304323e-07,100,0.483,True,0.0001,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/australia/economy/au_gdp_growth_rate/data::qoq,豪 GDP成長率（前期比）,9,0.484,3.35031692806718e-07,100,0.322,True,0.0003,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/japan/price/japan_terms_of_trade/data::value,日 交易条件,12,0.467,0.00011498910475237529,63,-0.407,True,0.0195,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/japan/price/japan_terms_of_trade/data::terms_of_trade,日 交易条件,12,0.467,0.00011498910475237529,63,-0.407,True,0.0195,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/housing/boe_mortgage_lending/data::value,英 住宅ローン貸出,10,0.466,4.3837480647828306e-08,125,0.349,True,0.0025,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/canada/policy/ca_settlement_balances_daily/data::value,加 決済残高(日次),12,0.465,0.00012199151745885175,63,-0.227,True,0.0015,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eu_pmi/manufacturing/data::value,欧 PMI・製造業,11,0.465,4.537003045743128e-08,125,-0.144,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eu_pmi/services/data::previous,欧 PMI・サービス業（前回値）,11,0.459,7.315441455051171e-08,125,-0.183,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eu_pmi/services/data::value,欧 PMI・サービス業,11,0.457,8.48508821532483e-08,125,-0.203,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,欧 失業率,10,0.457,8.506618337608562e-08,125,-0.109,True,0.0039,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/consumer/carts_price/data::cpi,米 CARTS価格（CPI基準）,1,0.456,1.0265777666971317e-05,86,0.335,True,0.0022,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eu_pmi/composite/data::previous,欧 PMI・総合（前回値）,11,0.456,9.0090835481186e-08,125,-0.188,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/inflation/retail_food_services_price/data::cpi,米 小売・飲食サービス価格（CPI基準）,1,0.456,1.0265777666971317e-05,86,0.335,True,0.0022,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,欧 小売取引・前年比,1,0.455,1.366612279720936e-07,122,0.23,True,0.0,先行1ヶ月,True,True
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eu_pmi/composite/data::value,欧 PMI・総合,11,0.454,1.0517381523853737e-07,125,-0.207,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/china/consumer/cn_retail_sales/data::yoy,中 小売売上（前年比）,1,0.453,6.69641770072045e-07,110,-0.057,True,0.0,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eu_pmi/manufacturing/data::previous,欧 PMI・製造業（前回値）,11,0.452,1.2104963823379922e-07,125,-0.131,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/japan/economy/jp_pmi/services/data::value,日 PMI・サービス業,12,0.452,1.3209529278008965e-07,124,-0.273,True,0.0027,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/newzealand/economy/nz_current_account_gdp_ratio/data::gdp_value,NZ 経常収支対GDP比,7,0.451,2.42854590184804e-06,100,0.126,True,0.0026,先行7ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/canada/consumer/ca_retail_sales/data::total_value,加 小売売上（合計）,10,0.451,2.45981662244912e-06,100,0.104,True,0.0,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/germany_pmi/composite/data::value,欧 PMI・総合,11,0.447,1.780720725242616e-07,125,-0.16,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eurostat_esi/euro_area::value,欧 ESI(経済信頼感)・ユーロ圏,12,-0.445,2.5818681610878153e-07,123,0.438,True,0.0194,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/consumer/personal_consumption_expenditures_services/data::yoy,米 個人消費支出(サービス)（前年比）,1,0.44,1.0056379826066002e-15,302,0.388,True,0.0,先行1ヶ月,True,True
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/economy/sp_pmi/composite/data::value,米 S&P PMI・総合,12,0.439,3.028695175619067e-07,125,-0.321,True,0.0007,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/employment/ons_productivity/lzvb/qoq::qoq,英 労働生産性・前期比,6,-0.437,5.346793957432093e-06,100,0.188,True,0.0002,先行6ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/ecb_production/yoy_change::value,欧 鉱工業生産・前年比,1,0.436,5.176552800896201e-07,122,0.416,True,0.0015,先行1ヶ月,True,True
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/monetary_policy/ecb_m3/yoy/data::value,欧 マネーサプライM3・前年比,1,-0.436,1.3899211816065757e-07,134,-0.26,True,0.0,先行1ヶ月,True,True
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/eu_international_trade/imports_yoy::value,欧 貿易・輸入前年比,1,0.436,5.167723854729757e-07,122,0.306,True,0.0009,先行1ヶ月,True,True
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/economy/sp_pmi/composite/data::previous,米 S&P PMI・総合（前回値）,12,0.436,3.6423179061348797e-07,125,-0.287,True,0.0008,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/france_pmi/composite/data::value,欧 PMI・総合,11,0.435,4.1157331524409693e-07,125,-0.209,True,0.0,先行11ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/employment/ons_productivity/lzvb/yoy::value,英 労働生産性・前年比,9,0.434,6.4381977204081105e-06,100,0.347,True,0.0014,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/employment/ons_productivity/lzvb/qoq::value,英 労働生産性・前期比,9,0.434,6.4381977204081105e-06,100,0.347,True,0.0014,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/employment/ons_productivity/lzvb/data::value,英 労働生産性,9,0.434,6.4381977204081105e-06,100,0.347,True,0.0014,先行9ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/japan/consumer/consumption_expenditure/yoy/data::value,日 消費支出・前年比,1,0.433,7.196267312275268e-07,121,0.082,True,0.0,先行1ヶ月,True,True
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/canada/economy/ca_sp_pmi/manufacturing/data::value,加 S&P PMI・製造業,10,0.423,1.372119397380802e-07,143,0.273,True,0.0053,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/usa/consumer/carts_weekly/data::nominal,米 シカゴ連銀小売指数(CARTS)（名目）,1,0.423,1.4106535339016277e-05,98,-0.088,True,0.0,先行1ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/uk/economy/ons_gva/ed3h/data::value,英 粗付加価値(GVA),8,0.422,1.536938427670669e-14,303,0.338,True,0.0,先行8ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/china/economy/cn_current_account_gdp_ratio/data::current_account,中 経常収支対GDP比,10,0.422,0.0007888066100978032,60,-0.172,True,0.041,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/australia/economy/au_gdp_price_related/data::consumption_level,豪 GDP(価格関連)（消費水準）,12,-0.42,1.3507432296096089e-05,100,0.417,True,0.0145,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/australia/economy/au_gdp_economic_related/data::consumption_level,豪 GDP(経済関連)（消費水準）,12,-0.42,1.3472696252608349e-05,100,0.417,True,0.0149,先行12ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/ecb_production/production_wda::value,欧 鉱工業生産・生産(営業日調整),10,0.418,1.212383768247368e-06,125,0.26,True,0.0016,先行10ヶ月,True,False
米国：コアCPI(前年比),macro/usa/inflation/core_cpi/data::yoy,macro/eurozone/economy/ecb_production/mom_change::current_index,欧 鉱工業生産・前月比（現状指数）,10,0.417,1.4190515406960407e-06,124,0.258,True,0.0017,先行10ヶ月,True,False
