target_title,target,candidate,label,best_lag,corr,p,n,corr_lag0,fdr_sig,granger_p,lead_lag,robust_lead,high_conf
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/unemployment_by_reason/data::layoff,米 失業理由別（レイオフ）,3,0.498,8.859716525459874e-10,134,0.131,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/multiple_jobs_parttime/data::parttime_econ,米 複数就業(パート)（経済的理由パート）,3,0.489,1.9816193340818073e-09,134,0.039,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/japan/economy/boj_lending/data::value,日 日銀貸出,1,0.488,2.011235730528914e-09,135,0.413,True,0.0,先行1ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/job_openings_per_unemployed/data::value,米 求人倍率,3,-0.483,3.5261256917985067e-09,134,-0.154,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/job_openings_per_unemployed/data::unemployed,米 求人倍率（失業者）,2,0.482,3.6604792252718545e-09,134,0.178,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/japan/price/japan_cgpi/data::yoy,日 企業物価（前年比）,3,-0.482,2.53452120548615e-08,120,-0.024,True,0.0001,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/australia/employment/au_anz_job_advertisements/data::value,豪 ANZ求人広告,2,-0.479,4.36117103856502e-09,135,-0.063,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/eurozone/economy/ifo_business_climate/climate::value,欧 Ifo企業景況感・景況,3,-0.471,8.275978181702066e-09,135,0.143,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/unemployment_rate/data::unrate,米 失業率,2,0.471,9.407492027835889e-09,134,0.179,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/canada/employment/ca_average_hourly_wage/data::value,加 平均時給,3,0.468,1.0739448690240288e-08,135,0.017,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/eurozone/economy/france_business_confidence/data::value,欧 企業景況感,3,-0.465,1.3426175424003233e-08,135,-0.051,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/unemployment_rate/data::u6rate,米 失業率（広義U-6）,3,0.461,2.0736946965053474e-08,134,0.11,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/canada/employment/ca_employment/data::fulltime,加 雇用（フルタイム）,3,-0.461,1.8444884557498742e-08,135,-0.044,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/nonfarm_payrolls/data::civilian,米 非農業部門雇用者数（民間部門）,3,-0.457,2.7522962244396827e-08,134,-0.113,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/eurozone/economy/zew_economic_sentiment/situation::value,欧 ZEW景況感・現況,3,-0.453,3.439813842737427e-08,135,-0.151,True,0.0001,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/labor_force_participation/data::value,米 労働参加率,3,-0.451,4.640357729150434e-08,134,-0.081,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/adp_employment/data::mom,米 ADP雇用者数（前月比）,2,-0.449,4.863282683970541e-08,135,-0.053,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/economy/capacity_utilization/data::value,米 設備稼働率,3,-0.449,4.623652874966643e-08,135,0.011,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/eurozone/economy/eurostat_esi/france::value,欧 ESI(経済信頼感)・フランス,2,-0.446,7.422557674759503e-08,133,-0.023,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/fullpart_time_employment/data::fulltime,米 フル・パートタイム雇用（フルタイム）,3,-0.445,6.925857225122262e-08,134,-0.181,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/economy/industrial_production/data::value,米 鉱工業生産,3,-0.44,9.54949827631171e-08,135,0.02,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/canada/employment/ca_weekly_average_salary/data::value,加 週平均賃金,2,0.435,1.3600644426893942e-07,135,0.127,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/nonfarm_payrolls/data::nonfarm,米 非農業部門雇用者数,3,-0.433,1.528046011092547e-07,135,-0.152,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/canada/employment/ca_labor_force_participation_rate/data::value,加 労働参加率,3,-0.432,1.6624770836311164e-07,135,0.146,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/uk/monetary_policy/ons_public_sector_net_borrowing/cgnb::value,英 公的部門純借入,1,0.431,1.7681233092651837e-07,135,0.404,True,0.0,先行1ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/temporary_help_services/data::value,米 臨時就業者数,2,-0.426,2.5835617139906716e-07,135,-0.168,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/australia/employment/au_employed_persons/data::value,豪 就業者数,2,-0.42,4.0851909547525505e-07,135,-0.117,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/inflation/core_pce_deflator/data::yoy,米 コアPCEデフレータ（前年比）,2,-0.417,4.953815596302898e-07,135,-0.111,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/inflation/core_pce_deflator/data::value,米 コアPCEデフレータ,2,-0.417,4.953815596302898e-07,135,-0.111,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/number_of_workers_by_place_of_birth/data::employment_foreign,米 出生地別就業者数（雇用(外国出生)）,3,-0.415,6.095493402625289e-07,134,-0.095,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/employment/number_of_workers_by_place_of_birth/data::employment_native,米 出生地別就業者数（雇用(国内出生)）,3,-0.415,6.191883168386472e-07,134,-0.144,True,0.0,先行3ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/eurozone/consumer/germany_consumer_confidence_gfk/data::value,欧 GfK消費者信頼感,1,-0.414,6.03082408430408e-07,135,-0.308,True,0.0002,先行1ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/australia/employment/au_unemployment_rate/data::value,豪 失業率,2,0.414,6.145006342211721e-07,135,0.299,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/australia/employment/au_underutilization/data::unemployment,豪 不完全就業率（失業）,2,0.414,6.145006342211721e-07,135,0.299,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/economy/sp_pmi/composite/data::previous,米 S&P PMI・総合（前回値）,1,0.414,6.102719739009102e-07,135,0.149,True,0.0,先行1ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/usa/economy/sp_pmi/services/data::previous,米 S&P PMI・サービス業（前回値）,2,0.413,6.342952037644542e-07,135,-0.001,True,0.0,先行2ヶ月,True,True
ユーロ圏：失業率,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,macro/canada/policy/ca_settlement_balances/data::value,加 決済残高,3,0.403,1.7009151979604037e-06,132,-0.03,True,0.0,先行3ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/usa/housing/pending_home_sales/data::yoy,米 住宅販売保留（前年比）,1,0.738,2.1433252091436156e-22,123,0.173,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/eu_pmi/composite/data::value,欧 PMI・総合,1,0.591,6.192565550447167e-13,123,0.114,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/eu_pmi/composite/data::previous,欧 PMI・総合（前回値）,1,0.585,1.1961069101442866e-12,123,0.143,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/eu_pmi/services/data::value,欧 PMI・サービス業,1,0.58,2.0626945105926125e-12,123,0.103,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/france_pmi/composite/data::value,欧 PMI・総合,1,0.577,2.712928988428644e-12,123,0.111,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/eu_pmi/services/data::previous,欧 PMI・サービス業（前回値）,1,0.575,3.3456462395150833e-12,123,0.139,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/france_pmi/services/data::value,欧 PMI・サービス業,1,0.571,5.0930909784566264e-12,123,0.103,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/germany_pmi/composite/data::value,欧 PMI・総合,1,0.565,1.0302198151496898e-11,123,0.147,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/eu_pmi/manufacturing/data::previous,欧 PMI・製造業（前回値）,1,0.557,2.2294459859077686e-11,123,0.249,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/eu_pmi/manufacturing/data::value,欧 PMI・製造業,1,0.534,2.0911720042680318e-10,123,0.264,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,market/financial_stress_index::value,金融ストレス指数,1,-0.504,2.87501852701012e-09,123,-0.169,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/france_pmi/manufacturing/data::value,欧 PMI・製造業,1,0.499,4.073541264913277e-09,123,0.224,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/germany_pmi/services/data::value,欧 PMI・サービス業,1,0.48,1.874304652944565e-08,123,0.109,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/global/economy/oecd_cli/data::chn,世界 OECD景気先行指数（中）,1,0.455,1.2366296914147764e-07,123,0.034,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/usa/economy/sp_pmi/composite/data::value,米 S&P PMI・総合,1,0.441,3.3466409058371806e-07,123,-0.095,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/usa/economy/sp_pmi/composite/data::previous,米 S&P PMI・総合（前回値）,1,0.422,1.1334842973392946e-06,123,-0.039,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/usa/economy/sp_pmi/services/data::value,米 S&P PMI・サービス業,2,0.416,1.691197893175749e-06,123,-0.09,True,0.0,先行2ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/global/economy/usd_fundamental_index/data::germany_mfg,世界 USDファンダメンタル指数（ドイツ製造業）,1,0.414,1.8932374825788877e-06,123,0.238,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/eurozone/economy/germany_pmi/manufacturing/data::value,欧 PMI・製造業,1,0.414,1.8932374825788877e-06,123,0.238,True,0.0,先行1ヶ月,True,True
ユーロ圏：小売売上(前年比),macro/eurozone/consumer/ecb_retail_trade/retail_yoy::value,macro/usa/economy/sp_pmi/services/data::previous,米 S&P PMI・サービス業（前回値）,2,0.411,2.2908044646546805e-06,123,-0.087,True,0.0,先行2ヶ月,True,True
英国：CPIH(前年比),macro/uk/inflation/ons_cpih/series/cpih_all_yoy/data::value,macro/japan/price/japan_cgpi/data::yoy,日 企業物価（前年比）,1,0.438,4.0203472996154085e-07,123,0.357,True,0.0,先行1ヶ月,True,True
英国：コアCPIH(前年比),macro/uk/inflation/ons_cpih/series/cpih_core_yoy/data::value,macro/eurozone/economy/eurostat_esi/italy::value,欧 ESI(経済信頼感)・イタリア,3,0.428,3.066300298482622e-07,132,0.196,True,0.0,先行3ヶ月,True,True
英国：コアCPIH(前年比),macro/uk/inflation/ons_cpih/series/cpih_core_yoy/data::value,macro/eurozone/economy/ecb_production/mom_change::value,欧 鉱工業生産・前月比,3,-0.417,6.513740365635395e-07,132,-0.056,True,0.0,先行3ヶ月,True,True
英国：コアCPIH(前年比),macro/uk/inflation/ons_cpih/series/cpih_core_yoy/data::value,macro/usa/employment/challenger_job_cuts/data::yoy,米 チャレンジャー人員削減（前年比）,4,-0.413,8.369723650168032e-09,180,0.096,True,0.0,先行4ヶ月,True,True
英国：政策金利,macro/uk/monetary_policy/boe_bank_rate/data::value,macro/eurozone/monetary_policy/ecb_bank_interest_rates/housing/data::value,欧 銀行金利・住宅向け,1,0.578,2.2205503589590282e-13,135,0.444,True,0.0,先行1ヶ月,True,True
英国：政策金利,macro/uk/monetary_policy/boe_bank_rate/data::value,market/us02y::close,米2年債利回り（終値）,1,0.558,4.822651671165253e-16,179,0.472,True,0.0,先行1ヶ月,True,True
英国：政策金利,macro/uk/monetary_policy/boe_bank_rate/data::value,macro/usa/monetary_policy/frb_total_assets/data::value,米 FRB総資産,1,-0.443,6.5299324151736326e-15,281,-0.259,True,0.0,先行1ヶ月,True,True
英国：政策金利,macro/uk/monetary_policy/boe_bank_rate/data::value,macro/usa/monetary_policy/reserve_balances_wresbal/data::value,米 準備預金残高(WRESBAL),2,-0.408,1.500044731209764e-12,277,-0.184,True,0.0,先行2ヶ月,True,True
英国：失業率,macro/uk/employment/ons_unemployment/data::value,macro/uk/employment/ons_claimant_count/data::value,英 失業給付申請者数,3,0.462,3.8514793827570344e-36,660,0.379,True,0.0,先行3ヶ月,True,True
英国：失業率,macro/uk/employment/ons_unemployment/data::value,macro/eurozone/employment/ecb_unemployment/unemployment_rate::value,欧 失業率,3,0.461,2.7363860879769534e-08,132,0.162,True,0.0,先行3ヶ月,True,True
英国：失業率,macro/uk/employment/ons_unemployment/data::value,macro/eurozone/employment/germany_unemployment/unemployment_rate::value,欧 失業率,3,0.447,7.470485482030901e-08,132,0.053,True,0.0,先行3ヶ月,True,True
英国：失業率,macro/uk/employment/ons_unemployment/data::value,macro/usa/employment/adp_employment/data::value,米 ADP雇用者数,3,-0.402,7.634842510323892e-09,192,-0.17,True,0.0002,先行3ヶ月,True,True
英国：雇用者数,macro/uk/employment/ons_employment/data::value,macro/japan/economy/boj_tankan_di/data::large_non_manufacturing_current,日 日銀短観DI（大企業非製造業(現状)）,2,0.405,4.347159397260898e-08,170,0.34,True,0.0002,先行2ヶ月,True,True
英国：GDP,macro/uk/economy/ons_gdp/yoy::value,macro/global/economy/oecd_cli/data::g20,世界 OECD景気先行指数（G20）,1,0.642,1.9736017658169237e-31,259,0.062,True,0.0,先行1ヶ月,True,True
英国：GDP,macro/uk/economy/ons_gdp/yoy::value,macro/canada/employment/ca_employment/data::parttime,加 雇用（パートタイム）,1,0.558,1.1278987082376723e-17,199,0.303,True,0.0,先行1ヶ月,True,True
英国：GDP,macro/uk/economy/ons_gdp/yoy::value,macro/canada/employment/ca_labor_force_participation_rate/data::value,加 労働参加率,1,0.537,2.884966878066141e-16,199,0.126,True,0.0,先行1ヶ月,True,True
英国：GDP,macro/uk/economy/ons_gdp/yoy::value,macro/usa/consumer/total_vehicle_sales/data::value,米 自動車販売台数,1,0.506,1.195804708691352e-10,143,0.06,True,0.0,先行1ヶ月,True,True
英国：GDP,macro/uk/economy/ons_gdp/yoy::value,macro/switzerland/consumer/kof_economic_barometer/data::value,瑞 KOF景気指標,1,0.415,3.652507465309018e-07,139,-0.12,True,0.0,先行1ヶ月,True,True
英国：GDP,macro/uk/economy/ons_gdp/yoy::value,macro/global/economy/oecd_cli/data::deu,世界 OECD景気先行指数（独）,1,0.411,5.487001432565053e-12,259,0.169,True,0.0,先行1ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/china/housing/cn_commercial_residential_sales/data::floor_sold_yoy,中 商業・住宅販売（床面積販売前年比）,2,0.765,2.477898793254774e-35,177,-0.02,True,0.0,先行2ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/china/economy/cn_fixed_asset_investment/data::ytd,中 固定資産投資（年初来）,2,0.746,1.1136122175822855e-31,171,-0.06,True,0.0,先行2ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/china/housing/cn_commercial_residential_sales/data::sales_yoy,中 商業・住宅販売（販売前年比）,2,0.721,2.0352991324346135e-29,175,0.001,True,0.0,先行2ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/usa/housing/pending_home_sales/data::yoy,米 住宅販売保留（前年比）,1,0.692,5.380658472041145e-19,124,-0.096,True,0.0,先行1ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/china/housing/cn_commercial_residential_sales/data::floor_started_yoy,中 商業・住宅販売（床面積着工前年比）,2,0.669,2.746971439091876e-24,177,-0.047,True,0.0,先行2ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/canada/inflation/ca_cpi_service_rent/data::rent,加 CPI(サービス・家賃),2,-0.598,1.1751326477740503e-30,302,0.052,True,0.0,先行2ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/usa/consumer/visa_spending/data::mom,米 Visa消費（前月比）,1,0.541,1.5246740280515603e-11,134,0.171,True,0.0,先行1ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/china/economy/cn_trade_balance/exports_yoy::value,中 貿易収支・輸出前年比,2,0.515,1.936249479349755e-14,193,-0.03,True,0.0,先行2ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/china/economy/cn_industrial_production/data::yoy,中 鉱工業生産（前年比）,2,0.489,5.204235857365565e-19,293,-0.099,True,0.0,先行2ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/eurozone/inflation/ecb_hicp/annual_rates/core_hicp::value,欧 HICP・コア,3,0.488,1.394044100213623e-08,121,-0.147,True,0.0,先行3ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/eurozone/economy/eu_pmi/manufacturing/data::previous,欧 PMI・製造業（前回値）,1,0.457,2.1719374937162538e-08,136,0.075,True,0.0,先行1ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/eurozone/economy/eu_pmi/manufacturing/data::value,欧 PMI・製造業,1,0.421,3.4313760408718884e-07,136,0.098,True,0.0,先行1ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/eurozone/economy/eu_pmi/composite/data::previous,欧 PMI・総合（前回値）,1,0.416,4.842461363251507e-07,136,0.004,True,0.0,先行1ヶ月,True,True
英国：小売売上(前年比),macro/uk/consumer/ons_retail_sales/yoy::value,macro/eurozone/economy/eu_pmi/composite/data::value,欧 PMI・総合,1,0.404,1.108951167955026e-06,136,-0.011,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/usa/employment/initial_claims/data::ic4wsa,米 新規失業保険申請件数（4週平均）,1,0.756,1.603226167191727e-59,315,0.562,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/usa/employment/initial_claims/data::icsa,米 新規失業保険申請件数,1,0.731,6.942563614665234e-54,315,0.274,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/global/economy/oecd_cli/data::a5m,世界 OECD景気先行指数（a5m）,1,-0.646,2.414352292683313e-49,407,-0.39,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/usa/employment/jolts_hires_layoffs/data::layoffs,米 JOLTS求人(採用・解雇),1,0.644,5.474739946837567e-37,304,0.146,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/eurozone/economy/eu_pmi/manufacturing/data::value,欧 PMI・製造業,1,-0.643,2.9644841061613005e-17,136,-0.048,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/eurozone/economy/eu_pmi/manufacturing/data::previous,欧 PMI・製造業（前回値）,1,-0.639,5.4492354167287365e-17,136,-0.072,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/eurozone/economy/germany_pmi/composite/data::value,欧 PMI・総合,1,-0.635,1.0562577781901116e-16,136,0.067,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,market/cftc_positioning_brent::price,建玉(BRENT)（価格）,1,-0.579,6.973046944197628e-17,173,-0.275,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/japan/economy/jp_pmi/manufacturing/data::value,日 PMI・製造業,1,-0.554,2.6705720908179394e-12,136,-0.226,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/eurozone/economy/germany_pmi/services/data::value,欧 PMI・サービス業,2,-0.553,5.2210724879966574e-17,195,0.124,True,0.0,先行2ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,market/crude_oil::close,WTI原油（終値）,1,-0.552,1.788135823986975e-15,177,-0.228,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,market/brent_oil::close,ブレント原油（終値）,1,-0.545,3.587745624009857e-15,178,-0.182,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,market/cftc_positioning_crude_oil::price,建玉(WTI原油)（価格）,1,-0.524,3.667384113873894e-18,238,-0.334,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/australia/consumer/au_nab_business_confidence/data::value,豪 NAB企業景況感,1,-0.52,8.683811412776613e-16,208,-0.102,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/switzerland/economy/ch_pmi/services_data::value,瑞 PMI・サービス業,1,-0.507,2.600147874962853e-09,122,-0.342,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/eurozone/economy/france_pmi/manufacturing/data::value,欧 PMI・製造業,1,-0.503,2.113844486137498e-12,172,0.127,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,seasonality/WTI原油::close,WTI原油（終値）,1,-0.502,3.175067282382487e-19,279,-0.292,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/global/economy/usd_fundamental_index/data::germany_mfg,世界 USDファンダメンタル指数（ドイツ製造業）,1,-0.47,3.68019299280347e-12,196,-0.178,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/eurozone/economy/germany_pmi/manufacturing/data::value,欧 PMI・製造業,1,-0.47,3.68019299280347e-12,196,-0.178,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,seasonality/ブレント原油::close,ブレント原油（終値）,1,-0.465,7.454776356769039e-16,269,-0.197,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,market/us02y::close,米2年債利回り（終値）,1,-0.459,1.1789197295165924e-10,178,-0.198,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/eurozone/economy/ifo_business_climate/expectations::value,欧 Ifo企業景況感・期待,1,-0.448,5.46697117526874e-14,255,-0.407,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/usa/economy/ism_non_manufacturing/data::value,米 ISM非製造業,1,-0.401,2.2990828631099323e-08,181,-0.06,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/global/economy/usd_fundamental_index/data::ism_non_mfg,世界 USDファンダメンタル指数（ISM非製造業）,1,-0.401,2.2990828631099323e-08,181,-0.06,True,0.0,先行1ヶ月,True,True
カナダ：失業率,macro/canada/employment/ca_unemployment_rate/data::value,macro/australia/policy/au_rba_rate/data::value,豪 RBA政策金利,1,-0.401,1.881526331916064e-08,183,-0.193,True,0.0,先行1ヶ月,True,True
