＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション、商品先物、商品先物オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 前取引日に取引最終日を迎えた銘柄につきましては掲載されておりません。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
161090018,FUT_225_260910,,202609,,68860,68852,68733.15,,1.1606,71,日経225
161120018,FUT_225_261210,,202612,,68740,68824,68733.15,,1.5259,162,日経225
162030018,FUT_225_270311,,202703,,68990,68929,68733.15,,1.3859,253,日経225
162060018,FUT_225_270610,,202706,,68830,68802,68733.15,,1.3859,344,日経225
162090018,FUT_225_270909,,202709,,69040,68958,68733.15,,1.3859,435,日経225
162120018,FUT_225_271209,,202712,,68940,68862,68733.15,,1.3859,526,日経225
163060018,FUT_225_280608,,202806,,69090,68888,68733.15,,1.3859,708,日経225
163120018,FUT_225_281207,,202812,,69340,68952,68733.15,,1.3859,890,日経225
164060018,FUT_225_290607,,202906,,69620,68983,68733.15,,1.3859,1072,日経225
164120018,FUT_225_291213,,202912,,70010,69071,68733.15,,1.3859,1261,日経225
165060018,FUT_225_300613,,203006,,70500,69108,68733.15,,1.3859,1443,日経225
165120018,FUT_225_301212,,203012,,70850,69182,68733.15,,1.3859,1625,日経225
166060018,FUT_225_310612,,203106,,71250,69223,68733.15,,1.3859,1807,日経225
166120018,FUT_225_311211,,203112,,71720,69303,68733.15,,1.3859,1989,日経225
167060018,FUT_225_320610,,203206,,72480,69349,68733.15,,1.3859,2171,日経225
167120018,FUT_225_321209,,203212,,73040,69434,68733.15,,1.3859,2353,日経225
168060018,FUT_225_330609,,203306,,73600,69485,68733.15,,1.3859,2535,日経225
168120018,FUT_225_331208,,203312,,74160,69574,68733.15,,1.3859,2717,日経225
169060018,FUT_225_340608,,203406,,74720,69630,68733.15,,1.3859,2899,日経225
161070019,FUT_225M_260709,,202607,,68790,68747,68733.15,,0.9097,8,日経225
161080019,FUT_225M_260813,,202608,,68850,68825,68733.15,,1.1606,43,日経225
161090019,FUT_225M_260910,,202609,,68860,68852,68733.15,,1.1606,71,日経225
161100019,FUT_225M_261008,,202610,,68770,68620,68733.15,,1.3981,99,日経225
161120019,FUT_225M_261210,,202612,,68740,68824,68733.15,,1.5259,162,日経225
162030019,FUT_225M_270311,,202703,,68990,68929,68733.15,,1.3859,253,日経225
162060019,FUT_225M_270610,,202706,,68830,68802,68733.15,,1.3859,344,日経225
162090019,FUT_225M_270909,,202709,,69040,68958,68733.15,,1.3859,435,日経225
162120019,FUT_225M_271209,,202712,,68940,68862,68733.15,,1.3859,526,日経225
163060019,FUT_225M_280608,,202806,,69090,68888,68733.15,,1.3859,708,日経225
163120019,FUT_225M_281207,,202812,,69340,68952,68733.15,,1.3859,890,日経225
164060019,FUT_225M_290607,,202906,,69620,68983,68733.15,,1.3859,1072,日経225
164120019,FUT_225M_291213,,202912,,70010,69071,68733.15,,1.3859,1261,日経225
165060019,FUT_225M_300613,,203006,,70500,69108,68733.15,,1.3859,1443,日経225
165120019,FUT_225M_301212,,203012,,70850,69182,68733.15,,1.3859,1625,日経225
166060019,FUT_225M_310612,,203106,,71250,69223,68733.15,,1.3859,1807,日経225
161070023,FUT_225MC_260709,,202607,,68790,68747,68733.15,,0.9097,8,日経225
161080023,FUT_225MC_260813,,202608,,68850,68825,68733.15,,1.1606,43,日経225
161090023,FUT_225MC_260910,,202609,,68860,68852,68733.15,,1.1606,71,日経225
161120023,FUT_225MC_261210,,202612,,68740,68824,68733.15,,1.5259,162,日経225
161090005,FUT_TPX_260910,,202609,,4022.5,4022.9,4014.98,,1.1606,71,TOPIX
